MovieID,Title,Year,Genre,Director,Cast,Language,Country,Runtime(min),Rating,Votes,Budget(million$),Revenue(million$),Keywords,Overview,Popularity
MV2048,The Redemption of Marriage,1986,Biography,Billy Wilder,Tom Hanks|Joaquin Phoenix|Morgan Freeman,Hindi,Canada,196,5.4,810296,122.7,831.8,war|revenge|ambition|based on true story,A biography film directed by Billy Wilder featuring Tom Hanks.,8.03
MV2049,Inception: Void,1989,Crime|Thriller|Horror,Clint Eastwood,Emma Stone|Austin Butler|Joaquin Phoenix|Ana de Armas,French,UK,97,5.8,2095989,14.1,24.7,justice|loss|love|time travel|survival|identity,A crime film directed by Clint Eastwood featuring Emma Stone.,29.34
MV2050,Licorice Pizza: Legacy,1998,Comedy|Action,Ridley Scott,Ryan Gosling|Benedict Cumberbatch|Idris Elba,German,Canada,118,4.8,1049402,199.8,66.0,coming of age|freedom|mystery,A comedy film directed by Ridley Scott featuring Ryan Gosling.,66.97
MV2051,The Void of There,1996,Mystery|Action,John Ford,Brad Pitt|Lupita Nyong'o|Viola Davis|Anya Taylor-Joy|Austin Butler,French,USA,188,7.2,1500339,,68.4,survival|friendship|time travel|coming of age,A mystery film directed by John Ford featuring Brad Pitt.,74.08
MV2052,The Horizon of Uncut,1984,Adventure|Action,Wong Kar-wai,Benedict Cumberbatch|Adam Driver|Idris Elba|Gene Hackman|Robert De Niro,Mandarin,Italy,144,4.7,916750,236.3,861.9,supernatural|based on true story|revenge|family|ambition,A adventure film directed by Wong Kar-wai featuring Benedict Cumberbatch.,34.71
MV2053,The Order of Joker,2015,Animation,Stanley Kubrick,Natalie Portman|Gene Hackman|Mark Ruffalo|Florence Pugh|Andrew Garfield,Spanish,Canada,90,7.9,746240,258.5,682.7,betrayal|survival|dystopia|escape,A animation film directed by Stanley Kubrick featuring Natalie Portman.,86.42
MV2054,American Beauty: Untold,1987,Drama|Romance,Christopher Nolan,Emma Stone|Ana de Armas|Mark Ruffalo,German,Canada,123,7.2,1194320,299.3,1039.7,revenge|war|dystopia|betrayal,A drama film directed by Christopher Nolan featuring Emma Stone.,82.26
MV2055,No Country for Old Men: Spark,1999,Romance|Sci-Fi|Crime,Ang Lee,Austin Butler|Michael Fassbender|Mark Ruffalo|Al Pacino|Joaquin Phoenix,Mandarin,UK,112,6.5,523712,87.3,285.4,discovery|war|identity|power|friendship,A romance film directed by Ang Lee featuring Austin Butler.,69.69
MV2056,The Order of Everything,2021,Musical,Quentin Tarantino,Jake Gyllenhaal|Brad Pitt|Austin Butler,Italian,France,130,4.6,1689803,,1279.9,mystery|power|betrayal|danger,A musical film directed by Quentin Tarantino featuring Jake Gyllenhaal.,25.82
MV2057,Schindler's List: Reign,2005,Sci-Fi,Ron Howard,Dustin Hoffman|Viola Davis|Christian Bale,English,France,155,5.4,1062737,56.5,250.5,based on true story|love|freedom|sacrifice|loss|revenge,A sci-fi film directed by Ron Howard featuring Dustin Hoffman.,31.78
MV2058,The Revolution of Once,2014,Mystery|Fantasy,Wong Kar-wai,Michael Fassbender|Florence Pugh|Joaquin Phoenix|Brad Pitt,Mandarin,India,199,8.7,315735,14.9,79.1,based on true story|power|dystopia|conspiracy,,6.12
MV2059,Joker: Beyond,2023,Fantasy|History|Animation,James Cameron,Timothée Chalamet|Scarlett Johansson|Charlize Theron|Margot Robbie,Spanish,Germany,163,5.6,272503,153.5,1004.4,escape|betrayal|sacrifice|identity,A fantasy film directed by James Cameron featuring Timothée Chalamet.,75.49
MV2060,Glass Onion: Reborn,2022,Biography,Sofia Coppola,Ana de Armas|Anya Taylor-Joy|Jake Gyllenhaal,German,South Korea,117,8.3,1927947,192.7,690.6,sacrifice|supernatural|love,A biography film directed by Sofia Coppola featuring Ana de Armas.,28.15
MV2061,The Awakening of Causeway,2019,Horror|Crime|Thriller,Martin Scorsese,Adam Driver|Daniel Craig|Amy Adams,French,South Korea,156,5.4,1962169,252.3,748.2,time travel|revenge|sacrifice|coming of age|justice|based on true story,A horror film directed by Martin Scorsese featuring Adam Driver.,72.6
MV2062,The Awakening of Whiplash,2005,Biography,Bong Joon-ho,Jessica Chastain|Ana de Armas|Lupita Nyong'o|Scarlett Johansson,French,South Korea,77,8.5,2428667,126.1,631.0,danger|friendship|supernatural|justice|betrayal,A biography film directed by Bong Joon-ho featuring Jessica Chastain.,17.13
MV2063,Spencer: Spark,2000,Drama|Horror|Romance,Quentin Tarantino,Lupita Nyong'o|Emma Stone|Gene Hackman|Charlize Theron|Matt Damon,French,USA,180,6.7,1438072,38.4,79.6,mystery|loss|coming of age|justice|discovery|revenge,A drama film directed by Quentin Tarantino featuring Lupita Nyong'o.,94.34
MV2064,Pulp Fiction: Horizon,1989,Romance,James Cameron,Zendaya|Ana de Armas|Timothée Chalamet|Meryl Streep,Korean,France,130,7.5,2286864,40.1,171.3,survival|based on true story|ambition|discovery|time travel|escape,A romance film directed by James Cameron featuring Zendaya.,75.26
MV2065,Licorice Pizza: Infinity,1988,Drama,Wong Kar-wai,Saoirse Ronan|Jennifer Lawrence|Daniel Craig,German,South Korea,202,8.9,913082,25.5,67.7,mystery|war|revenge|danger,A drama film directed by Wong Kar-wai featuring Saoirse Ronan.,50.88
MV2066,The Phantom of Joker,1996,History|Action|Musical,Denis Villeneuve,Natalie Portman|Ana de Armas|Tom Hanks|Viola Davis|Lupita Nyong'o,Japanese,Australia,170,7.9,158011,321.3,415.5,power|survival|conspiracy|friendship,A history film directed by Denis Villeneuve featuring Natalie Portman.,3.35
MV2067,The Nexus of Knives,2010,Animation|Mystery|Biography,Stanley Kubrick,Amy Adams|Cate Blanchett|Tom Hardy,Hindi,USA,128,7.7,87402,98.8,519.7,friendship|redemption|supernatural|based on true story|power|conspiracy,A animation film directed by Stanley Kubrick featuring Amy Adams.,13.84
MV2068,The Void of Schindler's,1984,Mystery,Wes Anderson,Jake Gyllenhaal|Matt Damon|Viola Davis,Italian,Italy,160,9.3,1910310,200.4,265.6,coming of age|family|heist|dystopia|based on true story|supernatural,A mystery film directed by Wes Anderson featuring Jake Gyllenhaal.,23.97
MV2069,The Redemption of Fight,2004,Fantasy,Ang Lee,Andrew Garfield|Daniel Craig|Zendaya|Timothée Chalamet|Adam Driver,Hindi,India,169,8.8,914257,175.5,680.6,family|based on true story|redemption,A fantasy film directed by Ang Lee featuring Andrew Garfield.,61.04
MV2070,Birdman: Legacy,1997,Animation|Thriller|Action,Peter Jackson,Matt Damon|Daniel Craig|Idris Elba|Jennifer Lawrence,Italian,Australia,179,9.1,355394,226.2,1444.5,friendship|war|danger|heist,A animation film directed by Peter Jackson featuring Matt Damon.,4.03
MV2071,The Fallen of Causeway,2020,Horror,Wong Kar-wai,Jennifer Lawrence|Ana de Armas|Benedict Cumberbatch|Al Pacino,Korean,Canada,102,8.2,2263126,223.5,477.4,supernatural|family|love|justice|friendship|power,A horror film directed by Wong Kar-wai featuring Jennifer Lawrence.,60.49
MV2072,Memoria: Order,2006,Adventure,Alfonso Cuaron,Timothée Chalamet|Leonardo DiCaprio|Scarlett Johansson|Brad Pitt,Hindi,UK,165,5.1,2345289,230.2,398.6,justice|heist|time travel|supernatural|corruption,A adventure film directed by Alfonso Cuaron featuring Timothée Chalamet.,75.82
MV2073,Goodfellas: Legacy,2013,Crime|Mystery|Sci-Fi,Clint Eastwood,Ana de Armas|Austin Butler|Paul Mescal|Daniel Craig,Spanish,France,102,8.2,132212,259.4,987.7,heist|revenge|friendship|coming of age,A crime film directed by Clint Eastwood featuring Ana de Armas.,75.85
MV2074,Inception: Prophecy,2024,Horror|Mystery,Ron Howard,Leonardo DiCaprio|Margot Robbie|Natalie Portman|Tom Hanks|Joaquin Phoenix,Mandarin,Germany,179,6.7,2189657,147.0,1120.6,identity|family|coming of age|power,A horror film directed by Ron Howard featuring Leonardo DiCaprio.,30.76
MV2075,Once Upon a Time in Hollywood: Reckoning,1981,Adventure,Clint Eastwood,Leonardo DiCaprio|Ryan Gosling|Viola Davis|Christian Bale,Italian,India,87,7.8,1233108,79.2,484.0,mystery|family|power|loss|heist|identity,A adventure film directed by Clint Eastwood featuring Leonardo DiCaprio.,77.5
MV2076,The Destiny of Dune,1983,Mystery,Akira Kurosawa,Idris Elba|Ryan Gosling|Ana de Armas,French,India,188,7.4,2099037,326.8,1541.0,loss|dystopia|escape|betrayal|power,A mystery film directed by Akira Kurosawa featuring Idris Elba.,47.24
MV2077,1917: Prophecy,2007,Thriller|Comedy,Denis Villeneuve,Idris Elba|Charlize Theron|Jessica Chastain,Italian,UK,205,8.3,697468,162.8,794.3,love|revenge|mystery|friendship|coming of age|freedom,A thriller film directed by Denis Villeneuve featuring Idris Elba.,27.81
MV2078,The Beyond of Aftersun,2024,Thriller|Sci-Fi,James Cameron,Robert De Niro|Jack Nicholson|Gene Hackman|Morgan Freeman,Korean,UK,93,8.5,1082436,39.1,31.7,time travel|family|revenge,A thriller film directed by James Cameron featuring Robert De Niro.,38.54
MV2079,The Destiny of Judas,1988,Drama,Woody Allen,Idris Elba|Christian Bale|Jack Nicholson|Adam Driver,Hindi,South Korea,168,8.5,2352067,93.7,126.3,war|dystopia|identity|based on true story|heist|corruption,A drama film directed by Woody Allen featuring Idris Elba.,67.14
MV2080,Joker: Untold,2014,History|Musical,Alfonso Cuaron,Emma Stone|Saoirse Ronan|Jennifer Lawrence|Paul Mescal,Spanish,Germany,210,4.7,1547624,21.9,24.5,love|betrayal|based on true story|redemption|family,A history film directed by Alfonso Cuaron featuring Emma Stone.,20.29
MV2081,The Green Mile: Uprising,2020,Musical|Mystery,Ridley Scott,Austin Butler|Tom Hanks|Benedict Cumberbatch|Zendaya|Jennifer Lawrence,English,India,205,4.5,1892903,283.1,871.2,family|justice|betrayal|friendship|conspiracy,A musical film directed by Ridley Scott featuring Austin Butler.,70.42
MV2082,The Prophecy of Licorice,2017,Action,Wes Anderson,Tom Hardy|Brad Pitt|Adam Driver|Leonardo DiCaprio,German,Canada,205,9.1,1637510,104.9,382.3,justice|based on true story|dystopia|redemption|sacrifice|freedom,A action film directed by Wes Anderson featuring Tom Hardy.,59.78
MV2083,Drive My Car: Rising,2004,Crime,Quentin Tarantino,Matt Damon|Tom Hanks|Idris Elba,English,India,115,8.7,1063338,283.6,858.6,discovery|identity|love|survival,A crime film directed by Quentin Tarantino featuring Matt Damon.,75.81
MV2084,The Spark of Spencer,1996,Action|Animation,Kathryn Bigelow,Michael Fassbender|Scarlett Johansson|Mark Ruffalo,French,India,150,5.1,1654570,271.1,535.6,love|time travel|dystopia|mystery|supernatural,A action film directed by Kathryn Bigelow featuring Michael Fassbender.,68.36
MV2085,Knives Out: Prophecy,1997,Animation,Sofia Coppola,Charlize Theron|Morgan Freeman|Viola Davis|Adam Driver|Robert De Niro,Hindi,Canada,142,7.1,1102270,118.3,762.8,conspiracy|discovery|justice|dystopia|freedom,A animation film directed by Sofia Coppola featuring Charlize Theron.,73.57
MV2086,Inception: Reckoning,2023,History|Mystery|Biography,James Cameron,Natalie Portman|Austin Butler|Ryan Gosling|Scarlett Johansson,Spanish,Japan,81,4.9,876219,138.6,752.0,sacrifice|loss|war|freedom,A history film directed by James Cameron featuring Natalie Portman.,41.46
MV2087,Fight Club: Horizon,2004,Mystery|Horror,Quentin Tarantino,Christian Bale|Andrew Garfield|Jessica Chastain,Korean,Australia,95,9.3,67723,123.2,926.5,danger|conspiracy|discovery|betrayal,A mystery film directed by Quentin Tarantino featuring Christian Bale.,4.75
MV2088,The Dominion of Mank,2013,Comedy|Animation|Biography,Wong Kar-wai,Zendaya|Florence Pugh|Margot Robbie|Amy Adams,Korean,Canada,128,5.8,1112468,76.7,467.1,redemption|supernatural|family|conspiracy|freedom|ambition,A comedy film directed by Wong Kar-wai featuring Zendaya.,96.38
MV2089,Belfast: Unleashed,1980,Sci-Fi,Christopher Nolan,Saoirse Ronan|Christian Bale|Cate Blanchett|Idris Elba,Korean,Japan,,6.1,2388611,233.6,758.4,redemption|sacrifice|survival|justice|mystery,A sci-fi film directed by Christopher Nolan featuring Saoirse Ronan.,12.03
MV2090,The Legacy of Memoria,1981,Biography|Crime|Horror,Steven Spielberg,Al Pacino|Emma Stone|Ryan Gosling|Timothée Chalamet,Hindi,South Korea,101,9.4,1998890,346.1,2473.2,survival|supernatural|power|ambition|corruption,A biography film directed by Steven Spielberg featuring Al Pacino.,6.12
MV2091,The Reign of Interstellar,2024,Adventure,James Cameron,Paul Mescal|Tom Hanks|Leonardo DiCaprio|Denzel Washington,English,India,113,5.0,2353061,229.7,913.6,coming of age|war|ambition|escape,A adventure film directed by James Cameron featuring Paul Mescal.,84.68
MV2092,Everything Everywhere All at Once: Horizon,1982,Thriller,David Fincher,Jennifer Lawrence|Al Pacino|Austin Butler,Hindi,Italy,104,6.5,1869477,276.6,,redemption|revenge|dystopia|danger,A thriller film directed by David Fincher featuring Jennifer Lawrence.,53.05
MV2093,1917: Dominion,1980,Biography,John Ford,Matt Damon|Ryan Gosling|Tom Hanks|Brad Pitt,Hindi,Australia,183,6.7,1467113,181.0,1143.3,corruption|heist|danger|revenge|escape,A biography film directed by John Ford featuring Matt Damon.,34.54
MV2094,The Reborn of Promising,1995,Sci-Fi|Crime,Wes Anderson,Michael Fassbender|Scarlett Johansson|Saoirse Ronan|Amy Adams|Ana de Armas,German,Italy,101,7.0,524616,101.5,569.6,power|based on true story|mystery,A sci-fi film directed by Wes Anderson featuring Michael Fassbender.,65.48
MV2095,The Departed: Horizon,1989,Animation,Wong Kar-wai,Idris Elba|Gene Hackman|Jake Gyllenhaal|Tom Hardy,Korean,Canada,148,4.6,1585017,157.7,1223.5,danger|heist|dystopia|based on true story|conspiracy|identity,A animation film directed by Wong Kar-wai featuring Idris Elba.,56.8
MV2096,Titane: Order,1997,Drama|Biography|Musical,Steven Spielberg,Jack Nicholson|Adam Driver|Timothée Chalamet|Morgan Freeman,German,Japan,98,6.8,991485,228.9,861.8,redemption|freedom|sacrifice|love|survival,A drama film directed by Steven Spielberg featuring Jack Nicholson.,96.73
MV2097,Joker: Destiny,2018,Comedy|Romance|Thriller,Clint Eastwood,Leonardo DiCaprio|Margot Robbie|Saoirse Ronan|Tom Hardy|Meryl Streep,Hindi,Canada,126,6.1,287354,280.8,1896.1,loss|based on true story|escape|betrayal|identity,A comedy film directed by Clint Eastwood featuring Leonardo DiCaprio.,90.09
MV2098,The Dominion of Barbarian,2022,Comedy|Animation|Thriller,Alfonso Cuaron,Matt Damon|Morgan Freeman|Mark Ruffalo|Jessica Chastain,Hindi,France,93,4.8,1046086,2.7,12.3,freedom|heist|ambition|escape|justice,A comedy film directed by Alfonso Cuaron featuring Matt Damon.,78.98
MV2099,The Prophecy of Promising,1980,Adventure|Biography|Fantasy,Jean-Luc Godard,Benedict Cumberbatch|Zendaya|Paul Mescal,Korean,Germany,86,7.8,863094,11.8,85.5,survival|dystopia|mystery|time travel|loss,A adventure film directed by Jean-Luc Godard featuring Benedict Cumberbatch.,34.5
MV2100,Spencer: Destiny,2023,History|Animation|Fantasy,Ingmar Bergman,Tom Hanks|Zendaya|Meryl Streep|Adam Driver,English,USA,202,5.5,1583625,35.7,87.1,mystery|freedom|love|based on true story,A history film directed by Ingmar Bergman featuring Tom Hanks.,28.5
MV2101,The Chronicles of Saving,2004,Animation|Drama|Mystery,John Ford,Jessica Chastain|Viola Davis|Ana de Armas|Timothée Chalamet|Adam Driver,Spanish,UK,166,8.9,2055339,280.2,1880.1,friendship|justice|dystopia|ambition|identity,A animation film directed by John Ford featuring Jessica Chastain.,43.48
MV2102,The Infinity of Fight,2012,Musical|Thriller,Stanley Kubrick,Idris Elba|Natalie Portman|Denzel Washington,Mandarin,Australia,195,5.0,870227,248.4,1386.7,survival|time travel|betrayal|family,A musical film directed by Stanley Kubrick featuring Idris Elba.,21.29
MV2103,Everything Everywhere All at Once: Order,1987,Crime|Biography,Christopher Nolan,Timothée Chalamet|Matt Damon|Emma Stone,Spanish,USA,149,8.0,2146203,91.2,575.5,freedom|based on true story|sacrifice|survival|justice|heist,A crime film directed by Christopher Nolan featuring Timothée Chalamet.,27.33
MV2104,The Void of Memoria,2017,Crime,Martin Scorsese,Michael Fassbender|Joaquin Phoenix|Mark Ruffalo,,Germany,200,9.1,1888938,263.4,889.3,dystopia|sacrifice|supernatural|identity|loss,A crime film directed by Martin Scorsese featuring Michael Fassbender.,40.69
MV2105,The Dark Knight: Untold,2001,Comedy|Crime|Sci-Fi,Wes Anderson,Jennifer Lawrence|Amy Adams|Cate Blanchett|Zendaya,Italian,USA,148,7.2,2254542,182.3,797.6,family|freedom|justice|power|friendship|dystopia,A comedy film directed by Wes Anderson featuring Jennifer Lawrence.,17.49
MV2106,The Shadows of American,2018,Animation|Biography|Mystery,Denis Villeneuve,Austin Butler|Adam Driver|Margot Robbie|Meryl Streep|Brad Pitt,German,India,110,5.7,1812068,71.6,42.1,based on true story|survival|friendship|mystery,A animation film directed by Denis Villeneuve featuring Austin Butler.,6.51
MV2107,CODA: Eclipse,1985,Musical,Quentin Tarantino,Idris Elba|Gene Hackman|Tom Hanks|Michael Fassbender|Charlize Theron,Japanese,Australia,157,5.9,2090403,112.6,149.5,justice|family|escape|loss|war,A musical film directed by Quentin Tarantino featuring Idris Elba.,35.02
MV2108,Ford v Ferrari: Revolution,1993,Drama|Animation,Kathryn Bigelow,Jake Gyllenhaal|Jack Nicholson|Ana de Armas|Timothée Chalamet|Robert De Niro,Korean,Italy,164,9.3,1780282,319.9,1160.1,heist|redemption|based on true story|dystopia,A drama film directed by Kathryn Bigelow featuring Jake Gyllenhaal.,54.72
MV2109,Memoria: Chronicles,2021,Musical|Comedy|Horror,Woody Allen,Meryl Streep|Matt Damon|Denzel Washington|Al Pacino,French,Germany,108,5.5,1781768,327.1,870.1,identity|conspiracy|betrayal|escape|redemption|loss,A musical film directed by Woody Allen featuring Meryl Streep.,80.37
MV2110,The Void of Women,2017,Thriller|Sci-Fi,Ron Howard,Denzel Washington|Brad Pitt|Robert De Niro|Leonardo DiCaprio|Scarlett Johansson,Hindi,UK,89,7.7,1313011,299.8,1801.0,dystopia|revenge|redemption|danger,A thriller film directed by Ron Howard featuring Denzel Washington.,95.56
MV2111,The Redemption of Interstellar,2016,Mystery,Peter Jackson,Jessica Chastain|Christian Bale|Joaquin Phoenix|Margot Robbie,German,France,113,4.2,1639656,118.5,407.9,discovery|redemption|heist|justice,A mystery film directed by Peter Jackson featuring Jessica Chastain.,4.61
MV2112,The Reborn of Glass,1997,Thriller,Steven Spielberg,Zendaya|Jennifer Lawrence|Denzel Washington|Austin Butler|Tom Hardy,French,Japan,115,4.3,1188333,185.7,326.9,love|sacrifice|friendship|justice|revenge,A thriller film directed by Steven Spielberg featuring Zendaya.,76.24
MV2113,Women Talking: Returns,2020,Crime|Biography|Animation,Christopher Nolan,Idris Elba|Margot Robbie|Leonardo DiCaprio,Japanese,South Korea,97,4.1,51434,164.4,171.1,mystery|heist|corruption|conspiracy,A crime film directed by Christopher Nolan featuring Idris Elba.,69.26
MV2114,Glass Onion: Infinity,2002,Romance|Animation,Guillermo del Toro,Saoirse Ronan|Scarlett Johansson|Charlize Theron,Hindi,South Korea,161,5.8,2338973,324.4,817.0,betrayal|loss|identity,A romance film directed by Guillermo del Toro featuring Saoirse Ronan.,43.37
MV2115,The Origins of 1917,2018,Comedy|Animation,Billy Wilder,Scarlett Johansson|Cate Blanchett|Charlize Theron,English,UK,128,8.9,934582,223.2,1045.5,betrayal|sacrifice|discovery|supernatural|danger|coming of age,A comedy film directed by Billy Wilder featuring Scarlett Johansson.,64.76
MV2116,1917: Reign,2016,History,James Cameron,Denzel Washington|Meryl Streep|Ryan Gosling|Saoirse Ronan|Matt Damon,French,France,188,5.9,1017784,199.0,1266.4,freedom|heist|survival|power|based on true story,A history film directed by James Cameron featuring Denzel Washington.,18.9
MV2117,The Banshees of Inisherin: Shadows,2005,Fantasy|Mystery|Horror,Francis Ford Coppola,Meryl Streep|Leonardo DiCaprio|Margot Robbie,Japanese,South Korea,175,5.4,905252,137.9,349.4,dystopia|betrayal|supernatural|coming of age,A fantasy film directed by Francis Ford Coppola featuring Meryl Streep.,56.78
MV2118,Parasite: Legacy,1980,Action|Animation|Mystery,James Cameron,Saoirse Ronan|Michael Fassbender|Ana de Armas,Korean,Italy,115,6.5,197953,296.7,1247.9,danger|corruption|heist|sacrifice|war|love,A action film directed by James Cameron featuring Saoirse Ronan.,60.56
MV2119,Aftersun: Fallen,1983,Sci-Fi|Thriller|Mystery,James Cameron,Ana de Armas|Adam Driver|Jack Nicholson|Florence Pugh,Hindi,Italy,147,6.2,2314279,145.2,579.6,freedom|time travel|revenge|mystery|power,A sci-fi film directed by James Cameron featuring Ana de Armas.,28.15
MV2120,The Untold of Black,2022,History|Musical,Ang Lee,Cate Blanchett|Benedict Cumberbatch|Tom Hardy|Lupita Nyong'o,Korean,Italy,105,6.6,2077517,72.2,562.5,dystopia|ambition|justice,A history film directed by Ang Lee featuring Cate Blanchett.,11.71
MV2121,The Rising of Marriage,2003,Sci-Fi|Horror|Biography,Tim Burton,Meryl Streep|Dustin Hoffman|Ryan Gosling,Korean,India,155,4.8,2389106,295.2,1763.3,time travel|family|survival|revenge|escape,A sci-fi film directed by Tim Burton featuring Meryl Streep.,16.82
MV2122,A Beautiful Mind: Eclipse,2020,History|Fantasy,David Fincher,Jack Nicholson|Scarlett Johansson|Ryan Gosling|Zendaya,German,Germany,86,5.5,1195286,51.2,184.7,love|betrayal|discovery|sacrifice,,5.58
MV2123,Whiplash: Eclipse,1992,Mystery|Biography,James Cameron,Gene Hackman|Jake Gyllenhaal|Denzel Washington|Morgan Freeman,Spanish,Canada,169,4.2,1282829,199.2,1436.8,revenge|freedom|based on true story|identity|heist,A mystery film directed by James Cameron featuring Gene Hackman.,64.99
MV2124,The Eternal of Memoria,2022,Romance|Biography|Animation,Guillermo del Toro,Al Pacino|Tom Hanks|Brad Pitt|Saoirse Ronan,Mandarin,France,154,5.7,1808500,343.2,1100.0,conspiracy|danger|mystery|identity|heist,A romance film directed by Guillermo del Toro featuring Al Pacino.,82.14
MV2125,The Menu: Uprising,2002,Action|Adventure|Horror,Alfonso Cuaron,Amy Adams|Benedict Cumberbatch|Dustin Hoffman|Adam Driver|Christian Bale,Hindi,France,171,6.1,614806,74.5,546.2,corruption|freedom|supernatural|dystopia,A action film directed by Alfonso Cuaron featuring Amy Adams.,16.73
MV2126,Causeway: Rising,2018,Comedy|Animation|Action,John Ford,Margot Robbie|Timothée Chalamet|Amy Adams|Jake Gyllenhaal|Viola Davis,Japanese,Japan,185,6.3,442891,17.0,18.2,discovery|supernatural|loss|survival|danger,A comedy film directed by John Ford featuring Margot Robbie.,5.77
MV2127,Inception: Eternal,2013,Adventure|Animation|Crime,Ridley Scott,Idris Elba|Denzel Washington|Tom Hanks|Viola Davis,Italian,UK,208,9.3,1359993,146.6,141.8,friendship|love|danger|mystery|conspiracy,A adventure film directed by Ridley Scott featuring Idris Elba.,65.92
MV2128,Women Talking: Destiny,2010,Crime|Drama,Ingmar Bergman,Jack Nicholson|Emma Stone|Zendaya,Hindi,Canada,138,,2312205,282.7,283.0,betrayal|based on true story|revenge|survival,A crime film directed by Ingmar Bergman featuring Jack Nicholson.,39.17
MV2129,The Godfather: Beyond,2003,Thriller,Martin Scorsese,Viola Davis|Michael Fassbender|Dustin Hoffman,Korean,UK,149,8.2,2490936,194.1,177.1,love|betrayal|mystery|war|danger|discovery,A thriller film directed by Martin Scorsese featuring Viola Davis.,91.6
MV2130,The Worst Person in the World: Legacy,1995,Mystery,Akira Kurosawa,Zendaya|Dustin Hoffman|Jennifer Lawrence|Michael Fassbender,English,USA,76,7.8,2441389,224.0,1363.9,freedom|loss|corruption,A mystery film directed by Akira Kurosawa featuring Zendaya.,84.45
MV2131,Little Women: Reborn,1993,Musical|Biography|Animation,Quentin Tarantino,Cate Blanchett|Jennifer Lawrence|Tom Hardy|Zendaya,Japanese,Germany,104,4.6,246712,314.4,1764.6,revenge|family|sacrifice|based on true story|danger|betrayal,A musical film directed by Quentin Tarantino featuring Cate Blanchett.,90.71
MV2132,Pulp Fiction: Dominion,2014,Thriller|Romance|Mystery,Billy Wilder,Jack Nicholson|Matt Damon|Amy Adams|Emma Stone|Christian Bale,French,Germany,78,4.1,901495,63.1,358.0,family|heist|supernatural|coming of age,A thriller film directed by Billy Wilder featuring Jack Nicholson.,35.68
MV2133,The Origins of Fight,1994,Drama,Tim Burton,Anya Taylor-Joy|Charlize Theron|Tom Hardy|Christian Bale,Mandarin,South Korea,117,8.9,2073436,238.2,257.7,loss|freedom|ambition,A drama film directed by Tim Burton featuring Anya Taylor-Joy.,11.97
MV2134,Fight Club: Eternal,2018,Comedy,Alfonso Cuaron,Benedict Cumberbatch|Jake Gyllenhaal|Ana de Armas,German,Japan,118,6.4,981887,273.1,440.7,discovery|escape|power,A comedy film directed by Alfonso Cuaron featuring Benedict Cumberbatch.,9.28
MV2135,The Uprising of Schindler's,1980,Biography|Thriller,Martin Scorsese,Austin Butler|Margot Robbie|Cate Blanchett|Brad Pitt|Gene Hackman,Italian,USA,189,5.8,1342040,1.9,4.4,betrayal|danger|power|identity|sacrifice,A biography film directed by Martin Scorsese featuring Austin Butler.,45.21
MV2136,The Beyond of Memoria,2015,Fantasy|Thriller|Action,Stanley Kubrick,Michael Fassbender|Margot Robbie|Gene Hackman|Tom Hardy,English,Italy,205,5.3,1375360,251.5,90.5,betrayal|freedom|dystopia|based on true story|time travel|discovery,A fantasy film directed by Stanley Kubrick featuring Michael Fassbender.,98.21
MV2137,Marriage Story: Awakening,1995,Action,Bong Joon-ho,Robert De Niro|Christian Bale|Cate Blanchett,Korean,Japan,82,6.3,820763,297.6,1313.3,discovery|love|justice,A action film directed by Bong Joon-ho featuring Robert De Niro.,3.92
MV2138,Forrest Gump: Unleashed,2010,Fantasy,Martin Scorsese,Brad Pitt|Gene Hackman|Michael Fassbender|Margot Robbie,Mandarin,Italy,187,7.1,2140997,195.1,,betrayal|based on true story|friendship,A fantasy film directed by Martin Scorsese featuring Brad Pitt.,83.12
MV2139,CODA: Origins,1995,Mystery|Adventure|Drama,Kathryn Bigelow,Matt Damon|Natalie Portman|Margot Robbie,Italian,Germany,202,8.4,1687601,,571.8,escape|corruption|family,A mystery film directed by Kathryn Bigelow featuring Matt Damon.,27.53
MV2140,Black Swan: Awakening,1999,Drama|Animation,Jean-Luc Godard,Meryl Streep|Scarlett Johansson|Morgan Freeman|Gene Hackman,Korean,Australia,76,5.4,1469034,335.1,888.4,freedom|heist|family|corruption,A drama film directed by Jean-Luc Godard featuring Meryl Streep.,86.34
MV2141,Women Talking: Revolution,1997,Crime|Adventure|Animation,Ingmar Bergman,Mark Ruffalo|Ana de Armas|Zendaya,Spanish,India,118,7.4,798649,76.0,446.9,heist|time travel|revenge|betrayal|conspiracy|friendship,A crime film directed by Ingmar Bergman featuring Mark Ruffalo.,3.97
MV2142,The Origins of Tenet,2013,Biography|Sci-Fi,Wes Anderson,Tom Hardy|Margot Robbie|Scarlett Johansson|Timothée Chalamet|Viola Davis,Mandarin,South Korea,156,8.0,1648936,278.8,828.1,discovery|survival|danger|supernatural,A biography film directed by Wes Anderson featuring Tom Hardy.,55.73
MV2143,The Godfather: Chaos,1994,History,Wes Anderson,Jessica Chastain|Dustin Hoffman|Christian Bale,English,UK,180,6.3,1032141,95.3,72.0,conspiracy|family|survival|justice|loss,A history film directed by Wes Anderson featuring Jessica Chastain.,69.28
